 method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms_sampling,biotherapeutics.csv,helm_notation,"high
",1,0,0,544,1.0,1.0,1.0,1.0,15.356334209442139,0.7,chembl_4000_5
cms_earlystopping,biotherapeutics.csv,helm_notation,"high
",1,0,0,544,1.0,1.0,1.0,1.0,8.020872831344604,0.7,chembl_4000_5
cms_minhash,biotherapeutics.csv,helm_notation,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.04040122032165527,0.7,chembl_4000_5
cms_minhash_lsh,biotherapeutics.csv,helm_notation,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0010762214660644531,0.7,chembl_4000_5
cms,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,30.099045753479004,0.7,chembl_4000_5
cms_sampling,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,15.058624267578125,0.7,chembl_4000_5
cms_earlystopping,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.152251720428467,0.7,chembl_4000_5
cms_minhash,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.039966583251953125,0.7,chembl_4000_5
cms_minhash_lsh,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.00029921531677246094,0.7,chembl_4000_5
cms,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,31.10495638847351,0.7,chembl_4000_5
cms_sampling,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,15.227884769439697,0.7,chembl_4000_5
cms_earlystopping,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,1.5729098320007324,0.7,chembl_4000_5
cms_minhash,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.040056467056274414,0.7,chembl_4000_5
cms_minhash_lsh,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00042891502380371094,0.7,chembl_4000_5
cms,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,30.681661367416382,0.7,chembl_4000_5
cms_sampling,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,15.572009563446045,0.7,chembl_4000_5
cms_earlystopping,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.9637064933776855,0.7,chembl_4000_5
cms_minhash,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.040498971939086914,0.7,chembl_4000_5
cms_minhash_lsh,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0003056526184082031,0.7,chembl_4000_5
cms,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,12.761303186416626,0.7,chembl_4000_5
cms_sampling,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,6.338964939117432,0.7,chembl_4000_5
cms_earlystopping,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.6729016304016113,0.7,chembl_4000_5
cms_minhash,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.011180400848388672,0.7,chembl_4000_5
cms_minhash_lsh,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0002269744873046875,0.7,chembl_4000_5
cms,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,12.714589834213257,0.7,chembl_4000_5
cms_sampling,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,6.262708425521851,0.7,chembl_4000_5
cms_earlystopping,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.0210802555084229,0.7,chembl_4000_5
cms_minhash,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.010168790817260742,0.7,chembl_4000_5
cms_minhash_lsh,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.00035452842712402344,0.7,chembl_4000_5
cms,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,12.7263662815094,0.7,chembl_4000_5
cms_sampling,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,6.262838125228882,0.7,chembl_4000_5
cms_earlystopping,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.06681227684021,0.7,chembl_4000_5
cms_minhash,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.010049104690551758,0.7,chembl_4000_5
cms_minhash_lsh,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.0003554821014404297,0.7,chembl_4000_5
cms,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,12.83401083946228,0.7,chembl_4000_5
cms_sampling,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,6.270651817321777,0.7,chembl_4000_5
cms_earlystopping,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.0224380493164062,0.7,chembl_4000_5
cms_minhash,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.009896039962768555,0.7,chembl_4000_5
cms_minhash_lsh,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.00036406517028808594,0.7,chembl_4000_5
cms,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,12.746307134628296,0.7,chembl_4000_5
cms_sampling,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,6.266247272491455,0.7,chembl_4000_5
cms_earlystopping,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,1.0203168392181396,0.7,chembl_4000_5
cms_minhash,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,0.01025390625,0.7,chembl_4000_5
cms_minhash_lsh,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,0.0003590583801269531,0.7,chembl_4000_5
cms,molecule_frac_classification.csv,mol_frac_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,12.907285928726196,0.7,chembl_4000_5
cms_sampling,molecule_frac_classification.csv,mol_frac_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,6.371443271636963,0.7,chembl_4000_5
cms_earlystopping,molecule_frac_classification.csv,mol_frac_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.0348577499389648,0.7,chembl_4000_5
cms_minhash,molecule_frac_classification.csv,mol_frac_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.01025390625,0.7,chembl_4000_5
cms_minhash_lsh,molecule_frac_classification.csv,mol_frac_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.00037550926208496094,0.7,chembl_4000_5
cms,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,12.747074127197266,0.7,chembl_4000_5
cms_sampling,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,6.268488645553589,0.7,chembl_4000_5
cms_earlystopping,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.3899552822113037,0.7,chembl_4000_5
cms_minhash,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.010821819305419922,0.7,chembl_4000_5
cms_minhash_lsh,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.00034356117248535156,0.7,chembl_4000_5
cms,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,12.64160680770874,0.7,chembl_4000_5
