 method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms_sampling,go_classification.csv,class_level,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.110654354095459,0.7,chembl_1000_4
cms_earlystopping,go_classification.csv,class_level,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.39081573486328125,0.7,chembl_1000_4
cms_minhash,go_classification.csv,class_level,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.022048473358154297,0.7,chembl_1000_4
cms_minhash_lsh,go_classification.csv,class_level,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00041294097900390625,0.7,chembl_1000_4
cms,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,6.256028413772583,0.7,chembl_1000_4
cms_sampling,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.0960395336151123,0.7,chembl_1000_4
cms_earlystopping,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.483630895614624,0.7,chembl_1000_4
cms_minhash,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02191901206970215,0.7,chembl_1000_4
cms_minhash_lsh,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00042319297790527344,0.7,chembl_1000_4
cms,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,6.249563694000244,0.7,chembl_1000_4
cms_sampling,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.099668264389038,0.7,chembl_1000_4
cms_earlystopping,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.33417701721191406,0.7,chembl_1000_4
cms_minhash,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02372598648071289,0.7,chembl_1000_4
cms_minhash_lsh,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0004241466522216797,0.7,chembl_1000_4
cms,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,6.444765329360962,0.7,chembl_1000_4
cms_sampling,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.1644270420074463,0.7,chembl_1000_4
cms_earlystopping,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.455533504486084,0.7,chembl_1000_4
cms_minhash,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.023073673248291016,0.7,chembl_1000_4
cms_minhash_lsh,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0004451274871826172,0.7,chembl_1000_4
cms,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,6.241497755050659,0.7,chembl_1000_4
cms_sampling,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,3.1086232662200928,0.7,chembl_1000_4
cms_earlystopping,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.853672981262207,0.7,chembl_1000_4
cms_minhash,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.02215099334716797,0.7,chembl_1000_4
cms_minhash_lsh,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0006439685821533203,0.7,chembl_1000_4
cms,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,6.242247104644775,0.7,chembl_1000_4
cms_sampling,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.116117238998413,0.7,chembl_1000_4
cms_earlystopping,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.6023657321929932,0.7,chembl_1000_4
cms_minhash,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.022359848022460938,0.7,chembl_1000_4
cms_minhash_lsh,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00040841102600097656,0.7,chembl_1000_4
cms,hrac_classification.csv,hrac_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,6.039827108383179,0.7,chembl_1000_4
cms_sampling,hrac_classification.csv,hrac_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,3.006058931350708,0.7,chembl_1000_4
cms_earlystopping,hrac_classification.csv,hrac_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.0267271995544434,0.7,chembl_1000_4
cms_minhash,hrac_classification.csv,hrac_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.02264547348022461,0.7,chembl_1000_4
cms_minhash_lsh,hrac_classification.csv,hrac_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.00037598609924316406,0.7,chembl_1000_4
cms,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,6.196066617965698,0.7,chembl_1000_4
cms_sampling,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.0867531299591064,0.7,chembl_1000_4
cms_earlystopping,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,1.119333028793335,0.7,chembl_1000_4
cms_minhash,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.024297714233398438,0.7,chembl_1000_4
cms_minhash_lsh,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00039315223693847656,0.7,chembl_1000_4
cms,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,5.879162788391113,0.7,chembl_1000_4
cms_sampling,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,2.905707836151123,0.7,chembl_1000_4
cms_earlystopping,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.2988088130950928,0.7,chembl_1000_4
cms_minhash,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02574014663696289,0.7,chembl_1000_4
cms_minhash_lsh,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00021505355834960938,0.7,chembl_1000_4
cms,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,6.197042465209961,0.7,chembl_1000_4
cms_sampling,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,3.015164375305176,0.7,chembl_1000_4
cms_earlystopping,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,1.5157747268676758,0.7,chembl_1000_4
cms_minhash,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,0.02311420440673828,0.7,chembl_1000_4
cms_minhash_lsh,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,0.0005755424499511719,0.7,chembl_1000_4
cms,variant_sequences.csv,variant_id,"medium
",2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,5.7051331996917725,0.7,chembl_1000_4
cms_sampling,variant_sequences.csv,variant_id,"medium
",2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,2.830401659011841,0.7,chembl_1000_4
cms_earlystopping,variant_sequences.csv,variant_id,"medium
",2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,1.5729849338531494,0.7,chembl_1000_4
cms_minhash,variant_sequences.csv,variant_id,"medium
",2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,0.024986982345581055,0.7,chembl_1000_4
cms_minhash_lsh,variant_sequences.csv,variant_id,"medium
",2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,0.0011789798736572266,0.7,chembl_1000_4
cms,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,5.871438980102539,0.7,chembl_1000_4
cms_sampling,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.902228355407715,0.7,chembl_1000_4
cms_earlystopping,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.6293742656707764,0.7,chembl_1000_4
cms_minhash,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.02552175521850586,0.7,chembl_1000_4
cms_minhash_lsh,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.001050710678100586,0.7,chembl_1000_4
cms,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,5.4336018562316895,0.7,chembl_1000_4
cms_sampling,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.667278289794922,0.7,chembl_1000_4
cms_earlystopping,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.4957430362701416,0.7,chembl_1000_4
cms_minhash,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.025753021240234375,0.7,chembl_1000_4
cms_minhash_lsh,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0010693073272705078,0.7,chembl_1000_4
cms,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,5.024805068969727,0.7,chembl_1000_4
cms_sampling,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,2.4943580627441406,0.7,chembl_1000_4
cms_earlystopping,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,1.1506052017211914,0.7,chembl_1000_4
cms_minhash,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02438950538635254,0.7,chembl_1000_4
cms_minhash_lsh,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0002319812774658203,0.7,chembl_1000_4
cms,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,6.179193735122681,0.7,chembl_1000_4
cms_sampling,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,3.071632146835327,0.7,chembl_1000_4
cms_earlystopping,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.8271431922912598,0.7,chembl_1000_4
cms_minhash,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.03012824058532715,0.7,chembl_1000_4
cms_minhash_lsh,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0018377304077148438,0.7,chembl_1000_4
cms,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,6.2179625034332275,0.7,chembl_1000_4
cms_sampling,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,3.071774482727051,0.7,chembl_1000_4
cms_earlystopping,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.8330609798431396,0.7,chembl_1000_4
cms_minhash,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0308072566986084,0.7,chembl_1000_4
cms_minhash_lsh,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.002026081085205078,0.7,chembl_1000_4
cms,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,5.321878910064697,0.7,chembl_1000_4
cms_sampling,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,2.6384496688842773,0.7,chembl_1000_4
cms_earlystopping,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.30066680908203125,0.7,chembl_1000_4
cms_minhash,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.023276329040527344,0.7,chembl_1000_4
cms_minhash_lsh,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.0003113746643066406,0.7,chembl_1000_4
cms,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,3.7629594802856445,0.7,chembl_1000_4
cms_sampling,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,1.8611729145050049,0.7,chembl_1000_4
cms_earlystopping,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.2622082233428955,0.7,chembl_1000_4
cms_minhash,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.014868974685668945,0.7,chembl_1000_4
cms_minhash_lsh,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.00024127960205078125,0.7,chembl_1000_4
cms,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.548778772354126,0.7,chembl_1000_4
cms_sampling,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.2547545433044434,0.7,chembl_1000_4
cms_earlystopping,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.14966940879821777,0.7,chembl_1000_4
cms_minhash,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.009920120239257812,0.7,chembl_1000_4
cms_minhash_lsh,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.00023794174194335938,0.7,chembl_1000_4
cms,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.5633392333984375,0.7,chembl_1000_4
cms_sampling,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.2640409469604492,0.7,chembl_1000_4
cms_earlystopping,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.15132689476013184,0.7,chembl_1000_4
cms_minhash,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.010323524475097656,0.7,chembl_1000_4
cms_minhash_lsh,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.00023746490478515625,0.7,chembl_1000_4
cms,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,3.1345043182373047,0.7,chembl_1000_4
cms_sampling,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.5506303310394287,0.7,chembl_1000_4
cms_earlystopping,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.6573336124420166,0.7,chembl_1000_4
cms_minhash,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.010063886642456055,0.7,chembl_1000_4
cms_minhash_lsh,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.00023436546325683594,0.7,chembl_1000_4
cms,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,2.513476610183716,0.7,chembl_1000_4
cms_sampling,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,1.2354671955108643,0.7,chembl_1000_4
cms_earlystopping,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.626917839050293,0.7,chembl_1000_4
cms_minhash,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.010155200958251953,0.7,chembl_1000_4
cms_minhash_lsh,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.0005800724029541016,0.7,chembl_1000_4
cms,biotherapeutics.csv,helm_notation,"high
",1,3,0,541,0.9944954128440368,0.25,1.0,0.4,5.979161977767944,0.7,chembl_1000_4
cms_sampling,biotherapeutics.csv,helm_notation,"high
",1,3,0,541,0.9944954128440368,0.25,1.0,0.4,2.962345838546753,0.7,chembl_1000_4
cms_earlystopping,biotherapeutics.csv,helm_notation,"high
",1,3,0,541,0.9944954128440368,0.25,1.0,0.4,1.7811849117279053,0.7,chembl_1000_4
cms_minhash,biotherapeutics.csv,helm_notation,"high
",1,3,0,541,0.9944954128440368,0.25,1.0,0.4,0.02398514747619629,0.7,chembl_1000_4
cms_minhash_lsh,biotherapeutics.csv,helm_notation,"high
",1,3,0,541,0.9944954128440368,0.25,1.0,0.4,0.0015554428100585938,0.7,chembl_1000_4
cms,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,5.340958118438721,0.7,chembl_1000_4
cms_sampling,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,2.655636787414551,0.7,chembl_1000_4
cms_earlystopping,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.2965049743652344,0.7,chembl_1000_4
cms_minhash,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0209658145904541,0.7,chembl_1000_4
cms_minhash_lsh,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0003757476806640625,0.7,chembl_1000_4
cms,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,3.9461891651153564,0.7,chembl_1000_4
cms_sampling,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.9611027240753174,0.7,chembl_1000_4
cms_earlystopping,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.2353358268737793,0.7,chembl_1000_4
cms_minhash,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.014231443405151367,0.7,chembl_1000_4
cms_minhash_lsh,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0002422332763671875,0.7,chembl_1000_4
cms,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,5.928187847137451,0.7,chembl_1000_4
cms_sampling,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.9214084148406982,0.7,chembl_1000_4
cms_earlystopping,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.3782975673675537,0.7,chembl_1000_4
cms_minhash,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.02199244499206543,0.7,chembl_1000_4
cms_minhash_lsh,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0005049705505371094,0.7,chembl_1000_4
cms,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,5.693374872207642,0.7,chembl_1000_4
cms_sampling,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,2.8244283199310303,0.7,chembl_1000_4
cms_earlystopping,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.29033493995666504,0.7,chembl_1000_4
cms_minhash,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02178049087524414,0.7,chembl_1000_4
cms_minhash_lsh,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0002243518829345703,0.7,chembl_1000_4
cms,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,2.534597873687744,0.7,chembl_1000_4
cms_sampling,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,1.2511346340179443,0.7,chembl_1000_4
cms_earlystopping,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.14389801025390625,0.7,chembl_1000_4
cms_minhash,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.009959220886230469,0.7,chembl_1000_4
cms_minhash_lsh,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.00021910667419433594,0.7,chembl_1000_4
cms,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,2.521442413330078,0.7,chembl_1000_4
cms_sampling,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.2452938556671143,0.7,chembl_1000_4
cms_earlystopping,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.40065836906433105,0.7,chembl_1000_4
cms_minhash,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.009463310241699219,0.7,chembl_1000_4
cms_minhash_lsh,molecule_irac_classification.csv,mol_irac_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.000362396240234375,0.7,chembl_1000_4
cms,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,2.529902935028076,0.7,chembl_1000_4
cms_sampling,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.2501661777496338,0.7,chembl_1000_4
cms_earlystopping,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.3639402389526367,0.7,chembl_1000_4
cms_minhash,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.009511232376098633,0.7,chembl_1000_4
cms_minhash_lsh,activity_stds_lookup.csv,std_act_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.00031375885009765625,0.7,chembl_1000_4
cms,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,2.5309982299804688,0.7,chembl_1000_4
cms_sampling,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.2519896030426025,0.7,chembl_1000_4
cms_earlystopping,irac_classification.csv,irac_class_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.4426920413970947,0.7,chembl_1000_4
cms_minhash,irac_classification.csv,irac_class_id,"low
",5,1,0,539,0.998165137614679,0.8333333333333334,1.0,0.9090909090909091,0.009621143341064453,0.7,chembl_1000_4
cms_minhash_lsh,irac_classification.csv,irac_class_id,"low
",5,1,0,539,0.998165137614679,0.8333333333333334,1.0,0.9090909090909091,0.00036025047302246094,0.7,chembl_1000_4
cms,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,2.530489444732666,0.7,chembl_1000_4
cms_sampling,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,1.2480645179748535,0.7,chembl_1000_4
cms_earlystopping,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,0.4138681888580322,0.7,chembl_1000_4
cms_minhash,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,0.009493112564086914,0.7,chembl_1000_4
cms_minhash_lsh,molecule_hrac_classification.csv,mol_hrac_id,"low
",6,0,0,539,1.0,1.0,1.0,1.0,0.00036907196044921875,0.7,chembl_1000_4
cms,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,2.5295729637145996,0.7,chembl_1000_4
cms_sampling,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,1.2481646537780762,0.7,chembl_1000_4
cms_earlystopping,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.6543433666229248,0.7,chembl_1000_4
cms_minhash,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.009659528732299805,0.7,chembl_1000_4
cms_minhash_lsh,research_stem.csv,res_stem_id,"low
",5,0,0,540,1.0,1.0,1.0,1.0,0.00042128562927246094,0.7,chembl_1000_4
cms,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,2.5383899211883545,0.7,chembl_1000_4
cms_sampling,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,1.251363754272461,0.7,chembl_1000_4
cms_earlystopping,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.6422467231750488,0.7,chembl_1000_4
cms_minhash,assay_classification.csv,assay_class_id,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.009677410125732422,0.7,chembl_1000_4
