method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,minhash_creation_time,threshold,dataset,width,depth,candidates
cms_minhash_lsh,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.05578279495239258,0.0013363361358642578,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.029719829559326172,0.002193450927734375,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,relationship_type.csv,relationship_type,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.021349430084228516,0.0011415481567382812,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,bio_component_sequences.csv,sequence,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.10241246223449707,0.0071794986724853516,0.7,chembl_2000_5,2000,5,4
cms_minhash_lsh,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.24623966217041016,0.0023908615112304688,0.7,chembl_2000_5,2000,5,9
cms_minhash_lsh,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.022427797317504883,0.0011501312255859375,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.012679338455200195,0.003485441207885742,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.4398045539855957,0.007430553436279297,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5246973037719727,0.01469111442565918,0.7,chembl_2000_5,2000,5,24
cms_minhash_lsh,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.44801855087280273,0.008843421936035156,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5243704319000244,0.00897216796875,0.7,chembl_2000_5,2000,5,25
cms_minhash_lsh,variant_sequences.csv,variant_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5290498733520508,0.007964372634887695,0.7,chembl_2000_5,2000,5,27
cms_minhash_lsh,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.021254539489746094,0.0008502006530761719,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.027156829833984375,0.0011928081512451172,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.38190722465515137,0.009228229522705078,0.7,chembl_2000_5,2000,5,31
cms_minhash_lsh,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.35111451148986816,0.0008256435394287109,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.2905874252319336,0.0008533000946044922,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.49927639961242676,0.0010197162628173828,0.7,chembl_2000_5,2000,5,18
cms_minhash_lsh,biotherapeutics.csv,helm_notation,"high
",1,2,0,542,0.9963302752293578,0.3333333333333333,1.0,0.5,0.887089729309082,0.01770472526550293,0.7,chembl_2000_5,2000,5,34
cms_minhash_lsh,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024437427520751953,0.0012316703796386719,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024302244186401367,0.0012331008911132812,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.02434396743774414,0.0028693675994873047,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.025386810302734375,0.0013175010681152344,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024369478225708008,0.0006635189056396484,0.7,chembl_2000_5,2000,5,2
