method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,minhash_creation_time,threshold,dataset,width,depth,candidates
cms_minhash_lsh,product_patents.csv,delist_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.6650478839874268,0.0005965232849121094,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,product_patents.csv,drug_substance_flag,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.6469676494598389,0.0007042884826660156,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,assays.csv,assay_group,"low
",1,0,0,544,1.0,1.0,1.0,1.0,0.04635787010192871,0.0014731884002685547,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,go_classification.csv,class_level,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02485942840576172,0.0007200241088867188,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,hrac_classification.csv,hrac_code,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.052995920181274414,0.0012018680572509766,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,irac_classification.csv,active_ingredient,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.0293426513671875,0.002849102020263672,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,go_classification.csv,path,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.026903867721557617,0.0031824111938476562,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,chembl_release.csv,creation_date,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02374267578125,0.0014467239379882812,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02950310707092285,0.0016238689422607422,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.05722641944885254,0.0013594627380371094,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.029434919357299805,0.0021576881408691406,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,relationship_type.csv,relationship_type,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.022072792053222656,0.0011284351348876953,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,0.24301767349243164,0.004411220550537109,0.7,chembl_2000_5,2000,5,8
cms_minhash_lsh,bio_component_sequences.csv,sequence,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.10321617126464844,0.007149219512939453,0.7,chembl_2000_5,2000,5,4
cms_minhash_lsh,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.24799418449401855,0.0023865699768066406,0.7,chembl_2000_5,2000,5,9
cms_minhash_lsh,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.027266740798950195,0.0011627674102783203,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.012445449829101562,0.003385782241821289,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.436220645904541,0.0074465274810791016,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5253276824951172,0.014468908309936523,0.7,chembl_2000_5,2000,5,24
cms_minhash_lsh,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.45204639434814453,0.008678913116455078,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5229926109313965,0.008909463882446289,0.7,chembl_2000_5,2000,5,25
cms_minhash_lsh,variant_sequences.csv,variant_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5467453002929688,0.007670164108276367,0.7,chembl_2000_5,2000,5,27
cms_minhash_lsh,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.021946430206298828,0.0008966922760009766,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.027166128158569336,0.0012514591217041016,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.3697388172149658,0.0008695125579833984,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.38131093978881836,0.008957147598266602,0.7,chembl_2000_5,2000,5,31
cms_minhash_lsh,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.28714656829833984,0.0008566379547119141,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.49675965309143066,0.0009095668792724609,0.7,chembl_2000_5,2000,5,18
cms_minhash_lsh,biotherapeutics.csv,helm_notation,"high
",1,2,0,542,0.9963302752293578,0.3333333333333333,1.0,0.5,0.8894016742706299,0.01747298240661621,0.7,chembl_2000_5,2000,5,34
cms_minhash_lsh,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.0245664119720459,0.0012383460998535156,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024354219436645508,0.0013427734375,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.023961782455444336,0.002889394760131836,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.025489091873168945,0.0013403892517089844,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024448156356811523,0.0006721019744873047,0.7,chembl_2000_5,2000,5,2
