method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,minhash_creation_time,threshold,dataset,width,depth,candidates
cms_minhash_lsh,metabolism.csv,enzyme_name,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02959752082824707,0.0016825199127197266,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,research_companies.csv,res_stem_id,"medium
",4,0,0,541,1.0,1.0,1.0,1.0,0.22519540786743164,0.0044708251953125,0.7,chembl_2000_5,2000,5,8
cms_minhash_lsh,chembl_release.csv,chembl_release_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.05268502235412598,0.0013806819915771484,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_frac_classification.csv,molregno,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.029317378997802734,0.0021903514862060547,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,relationship_type.csv,relationship_type,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02124190330505371,0.0011196136474609375,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,molecule_irac_classification.csv,irac_class_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.24652767181396484,0.002489805221557617,0.7,chembl_2000_5,2000,5,9
cms_minhash_lsh,bio_component_sequences.csv,sequence,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.10292887687683105,0.007172346115112305,0.7,chembl_2000_5,2000,5,4
cms_minhash_lsh,organism_class.csv,l2,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02002096176147461,0.0011475086212158203,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,protein_class_synonyms.csv,protein_class_id,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.012372016906738281,0.0035126209259033203,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,biotherapeutic_components.csv,component_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.4392964839935303,0.007384538650512695,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,metabolism.csv,met_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5482528209686279,0.01458597183227539,0.7,chembl_2000_5,2000,5,24
cms_minhash_lsh,atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5369317531585693,0.008962631225585938,0.7,chembl_2000_5,2000,5,25
cms_minhash_lsh,molecule_atc_classification.csv,level5,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.4533512592315674,0.008840084075927734,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,variant_sequences.csv,variant_id,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.5485081672668457,0.007786750793457031,0.7,chembl_2000_5,2000,5,27
cms_minhash_lsh,products.csv,innovator_company,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.022104978561401367,0.0008628368377685547,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,products.csv,route,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.027515172958374023,0.0012483596801757812,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,products.csv,product_id,"medium
",2,3,0,540,0.9944954128440368,0.4,1.0,0.5714285714285715,0.38051939010620117,0.008957862854003906,0.7,chembl_2000_5,2000,5,31
cms_minhash_lsh,target_components.csv,homologue,"low
",4,0,0,541,1.0,1.0,1.0,1.0,0.3645627498626709,0.0008683204650878906,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,topical,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.2935161590576172,0.0008625984191894531,0.7,chembl_2000_5,2000,5,17
cms_minhash_lsh,products.csv,parenteral,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.49669361114501953,0.0008907318115234375,0.7,chembl_2000_5,2000,5,18
cms_minhash_lsh,biotherapeutics.csv,helm_notation,"high
",1,2,0,542,0.9963302752293578,0.3333333333333333,1.0,0.5,0.885073184967041,0.017493486404418945,0.7,chembl_2000_5,2000,5,34
cms_minhash_lsh,activity_supp.csv,standard_text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024459123611450195,0.001214742660522461,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,activity_supp.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024585723876953125,0.0012564659118652344,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,usan_stem,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.02453899383544922,0.002877950668334961,0.7,chembl_2000_5,2000,5,2
cms_minhash_lsh,molecule_dictionary.csv,first_approval,"high
",1,0,0,544,1.0,1.0,1.0,1.0,0.02535247802734375,0.0013206005096435547,0.7,chembl_2000_5,2000,5,1
cms_minhash_lsh,activities.csv,text_value,"medium
",2,0,0,543,1.0,1.0,1.0,1.0,0.024390697479248047,0.0006630420684814453,0.7,chembl_2000_5,2000,5,2
